REGION,producto,marca,Promedio de Precio Nuevo,Mes
CENTROCCIDENTAL,AZUCAR BLANCA,MONTALBAN,"$1,51",agosto
CENTROCCIDENTAL,AZUCAR BLANCA,MONTALBAN,"$1,55",septiembre
CENTROCCIDENTAL,AZUCAR BLANCA,SABANA DULCE,"$1,33",febrero
CENTROCCIDENTAL,AZUCAR BLANCA,SABANA DULCE,"$1,32",marzo
CENTROCCIDENTAL,AZUCAR BLANCA,SABANA DULCE,"$1,43",abril
CENTROCCIDENTAL,AZUCAR BLANCA,SABANA DULCE,"$1,41",mayo
CENTROCCIDENTAL,AZUCAR BLANCA,SABANA DULCE,"$1,36",junio
CENTROCCIDENTAL,AZUCAR BLANCA,SABANA DULCE,"$1,37",julio
CENTROCCIDENTAL,AZUCAR BLANCA,SABANA DULCE,"$1,39",agosto
CENTROCCIDENTAL,AZUCAR BLANCA,SABANA DULCE,"$1,50",septiembre
CENTROCCIDENTAL,AZUCAR BLANCA,SAN CIPRIANO,"$1,90",julio
CENTROCCIDENTAL,AZUCAR BLANCA,SANTO MELAO,"$1,26",enero
CENTROCCIDENTAL,AZUCAR BLANCA,SANTO MELAO,"$1,26",febrero
CENTROCCIDENTAL,AZUCAR BLANCA,SANTO MELAO,"$1,24",abril
CENTROCCIDENTAL,AZUCAR BLANCA,SANTO MELAO,"$1,42",mayo
CENTROCCIDENTAL,AZUCAR BLANCA,SANTO MELAO,"$1,40",junio
CENTROCCIDENTAL,AZUCAR BLANCA,SANTO MELAO,"$1,41",julio
CENTROCCIDENTAL,AZUCAR BLANCA,SANTO MELAO,"$1,41",agosto
CENTROCCIDENTAL,AZUCAR BLANCA,SANTO MELAO,"$1,43",septiembre
CENTROCCIDENTAL,AZUCAR BLANCA,TIA,"$1,52",julio
CENTROCCIDENTAL,CAFE,ALVARIGUA,"$4,89",enero
CENTROCCIDENTAL,CAFE,ALVARIGUA,"$4,83",febrero
CENTROCCIDENTAL,CAFE,ALVARIGUA,"$4,83",marzo
CENTROCCIDENTAL,CAFE,ALVARIGUA,"$5,67",abril
CENTROCCIDENTAL,CAFE,ALVARIGUA,"$6,92",mayo
CENTROCCIDENTAL,CAFE,ALVARIGUA,"$6,55",junio
CENTROCCIDENTAL,CAFE,ALVARIGUA,"$7,06",julio
CENTROCCIDENTAL,CAFE,ALVARIGUA,"$7,06",agosto
CENTROCCIDENTAL,CAFE,ALVARIGUA,"$6,84",septiembre
CENTROCCIDENTAL,CAFE,AMANECER,"$5,18",enero
CENTROCCIDENTAL,CAFE,AMANECER,"$5,39",febrero
CENTROCCIDENTAL,CAFE,AMANECER,"$5,61",marzo
CENTROCCIDENTAL,CAFE,AMANECER,"$6,48",abril
CENTROCCIDENTAL,CAFE,AMANECER,"$6,90",mayo
CENTROCCIDENTAL,CAFE,AMANECER,"$6,94",junio
CENTROCCIDENTAL,CAFE,AMANECER,"$6,99",julio
CENTROCCIDENTAL,CAFE,AMANECER,"$6,96",agosto
CENTROCCIDENTAL,CAFE,AMANECER,"$6,91",septiembre
CENTROCCIDENTAL,CAFE,AMERICO ADRIANI,"$6,96",abril
CENTROCCIDENTAL,CAFE,AMERICO ADRIANI,"$6,82",mayo
CENTROCCIDENTAL,CAFE,AMERICO ADRIANI,"$6,88",junio
CENTROCCIDENTAL,CAFE,AMERICO ADRIANI,"$6,65",julio
CENTROCCIDENTAL,CAFE,AMERICO ADRIANI,"$7,00",agosto
CENTROCCIDENTAL,CAFE,AMERICO ADRIANI,"$7,41",septiembre
CENTROCCIDENTAL,CAFE,ANZOATEGUI,"$6,38",mayo
CENTROCCIDENTAL,CAFE,ARABITO,"$3,33",junio
CENTROCCIDENTAL,CAFE,ARABITO,"$6,55",agosto
CENTROCCIDENTAL,CAFE,ARAUCA,"$4,89",enero
CENTROCCIDENTAL,CAFE,ARAUCA,"$4,89",febrero
CENTROCCIDENTAL,CAFE,ARAUCA,"$5,80",marzo
CENTROCCIDENTAL,CAFE,ARAUCA,"$6,86",abril
CENTROCCIDENTAL,CAFE,ARAUCA,"$7,45",mayo
CENTROCCIDENTAL,CAFE,ARAUCA,"$7,21",junio
CENTROCCIDENTAL,CAFE,ARAUCA,"$7,18",julio
CENTROCCIDENTAL,CAFE,ARAUCA,"$7,09",agosto
CENTROCCIDENTAL,CAFE,ARAUCA,"$7,06",septiembre
CENTROCCIDENTAL,CAFE,AROMA,"$3,36",mayo
CENTROCCIDENTAL,CAFE,AROMA,"$4,57",junio
CENTROCCIDENTAL,CAFE,AROMA,"$4,43",julio
CENTROCCIDENTAL,CAFE,AROMA,"$4,39",agosto
CENTROCCIDENTAL,CAFE,BARENTO,"$6,41",abril
CENTROCCIDENTAL,CAFE,BARENTO,"$4,21",mayo
CENTROCCIDENTAL,CAFE,BARENTO,"$3,95",junio
CENTROCCIDENTAL,CAFE,BARENTO,"$5,14",julio
CENTROCCIDENTAL,CAFE,BARENTO,"$6,06",agosto
CENTROCCIDENTAL,CAFE,BARENTO,"$3,74",septiembre
CENTROCCIDENTAL,CAFE,BELLOS ALPES,"$6,47",abril
CENTROCCIDENTAL,CAFE,BELLOS ALPES,"$6,12",mayo
CENTROCCIDENTAL,CAFE,BELLOS ALPES,"$4,08",junio
CENTROCCIDENTAL,CAFE,BELLOS ALPES,"$5,67",julio
CENTROCCIDENTAL,CAFE,BELLOS ALPES,"$6,42",agosto
CENTROCCIDENTAL,CAFE,BELLOS ALPES,"$6,02",septiembre
CENTROCCIDENTAL,CAFE,BRASIL,"$7,25",enero
CENTROCCIDENTAL,CAFE,BRASIL,"$6,50",febrero
CENTROCCIDENTAL,CAFE,BRASIL,"$6,52",marzo
CENTROCCIDENTAL,CAFE,BRASIL,"$8,68",abril
CENTROCCIDENTAL,CAFE,BRASIL,"$9,42",mayo
CENTROCCIDENTAL,CAFE,BRASIL,"$9,26",junio
CENTROCCIDENTAL,CAFE,BRASIL,"$9,27",julio
CENTROCCIDENTAL,CAFE,BRASIL,"$9,18",agosto
CENTROCCIDENTAL,CAFE,BRASIL,"$9,42",septiembre
CENTROCCIDENTAL,CAFE,CARIPE,"$6,29",septiembre
CENTROCCIDENTAL,CAFE,CONCAFE,"$6,50",abril
CENTROCCIDENTAL,CAFE,CONCAFE,"$6,93",mayo
CENTROCCIDENTAL,CAFE,CONCAFE,"$6,55",julio
CENTROCCIDENTAL,CAFE,CORDILLERA,"$6,69",abril
CENTROCCIDENTAL,CAFE,CORDILLERA,"$7,10",mayo
CENTROCCIDENTAL,CAFE,CORDILLERA,"$7,18",junio
CENTROCCIDENTAL,CAFE,CORDILLERA,"$6,96",julio
CENTROCCIDENTAL,CAFE,CORDILLERA,"$6,98",agosto
CENTROCCIDENTAL,CAFE,CORDILLERA,"$6,99",septiembre
CENTROCCIDENTAL,CAFE,DAMASCO,"$4,41",enero
CENTROCCIDENTAL,CAFE,DAMASCO,"$4,30",febrero
CENTROCCIDENTAL,CAFE,DAMASCO,"$5,25",marzo
CENTROCCIDENTAL,CAFE,DAMASCO,"$6,13",abril
CENTROCCIDENTAL,CAFE,DAMASCO,"$7,05",mayo
CENTROCCIDENTAL,CAFE,DAMASCO,"$6,64",junio
CENTROCCIDENTAL,CAFE,DAMASCO,"$6,66",julio
CENTROCCIDENTAL,CAFE,DAMASCO,"$6,79",agosto
CENTROCCIDENTAL,CAFE,DAMASCO,"$6,70",septiembre
CENTROCCIDENTAL,CAFE,DEL TRONO,"$3,80",febrero
CENTROCCIDENTAL,CAFE,DEL TRONO,"$6,63",junio
CENTROCCIDENTAL,CAFE,DEL TRONO,"$6,32",julio
CENTROCCIDENTAL,CAFE,DELLA NONNA,"$5,27",enero
CENTROCCIDENTAL,CAFE,DELLA NONNA,"$4,99",febrero
CENTROCCIDENTAL,CAFE,DELLA NONNA,"$5,26",marzo
CENTROCCIDENTAL,CAFE,DELLA NONNA,"$6,13",abril
CENTROCCIDENTAL,CAFE,DELLA NONNA,"$6,78",mayo
CENTROCCIDENTAL,CAFE,DELLA NONNA,"$6,93",junio
CENTROCCIDENTAL,CAFE,DELLA NONNA,"$6,82",julio
CENTROCCIDENTAL,CAFE,DELLA NONNA,"$6,92",agosto
CENTROCCIDENTAL,CAFE,DELLA NONNA,"$6,98",septiembre
CENTROCCIDENTAL,CAFE,DOÑA ALICIA,"$6,29",abril
CENTROCCIDENTAL,CAFE,DOÑA ALICIA,"$6,24",mayo
CENTROCCIDENTAL,CAFE,DOÑA ALICIA,"$7,03",junio
CENTROCCIDENTAL,CAFE,DOÑA ALICIA,"$7,06",julio
CENTROCCIDENTAL,CAFE,DOÑA ALICIA,"$7,35",agosto
CENTROCCIDENTAL,CAFE,DOÑA TERA,"$4,95",enero
CENTROCCIDENTAL,CAFE,DOÑA TERA,"$4,95",febrero
CENTROCCIDENTAL,CAFE,DOÑA TERA,"$7,45",mayo
CENTROCCIDENTAL,CAFE,DOÑA TERA,"$6,46",julio
CENTROCCIDENTAL,CAFE,DOÑA TERA,"$5,89",agosto
CENTROCCIDENTAL,CAFE,EL GRAN SABOR,"$6,36",abril
CENTROCCIDENTAL,CAFE,EL GRAN SABOR,"$6,88",agosto
CENTROCCIDENTAL,CAFE,EL MADRUGADOR,"$6,11",agosto
CENTROCCIDENTAL,CAFE,EL PEÑON,"$4,60",febrero
CENTROCCIDENTAL,CAFE,EL PEÑON,"$4,54",marzo
CENTROCCIDENTAL,CAFE,EL PEÑON,"$5,26",abril
CENTROCCIDENTAL,CAFE,EL PEÑON,"$7,35",mayo
CENTROCCIDENTAL,CAFE,EL PEÑON,"$7,26",junio
CENTROCCIDENTAL,CAFE,EL PEÑON,"$7,09",julio
CENTROCCIDENTAL,CAFE,EL PEÑON,"$7,26",agosto
CENTROCCIDENTAL,CAFE,EL PEÑON,"$7,38",septiembre
CENTROCCIDENTAL,CAFE,FAMA DE AMERICA,"$4,00",enero
CENTROCCIDENTAL,CAFE,FAMA DE AMERICA,"$4,45",febrero
CENTROCCIDENTAL,CAFE,FAMA DE AMERICA,"$4,37",marzo
CENTROCCIDENTAL,CAFE,FAMA DE AMERICA,"$4,84",abril
CENTROCCIDENTAL,CAFE,FAMA DE AMERICA,"$6,93",mayo
CENTROCCIDENTAL,CAFE,FAMA DE AMERICA,"$7,06",junio
CENTROCCIDENTAL,CAFE,FAMA DE AMERICA,"$6,64",julio
CENTROCCIDENTAL,CAFE,FAMA DE AMERICA,"$6,85",agosto
CENTROCCIDENTAL,CAFE,FAMA DE AMERICA,"$7,03",septiembre
CENTROCCIDENTAL,CAFE,FLOR DE AMERICA,"$5,94",mayo
CENTROCCIDENTAL,CAFE,FLOR DE AMERICA,"$7,41",junio
CENTROCCIDENTAL,CAFE,FLOR DE AMERICA,"$6,77",julio
CENTROCCIDENTAL,CAFE,FLOR DE AMERICA,"$6,58",agosto
CENTROCCIDENTAL,CAFE,FLOR DE ARAGUA,"$5,34",enero
CENTROCCIDENTAL,CAFE,FLOR DE ARAGUA,"$5,04",febrero
CENTROCCIDENTAL,CAFE,FLOR DE ARAGUA,"$5,30",marzo
CENTROCCIDENTAL,CAFE,FLOR DE ARAGUA,"$6,99",abril
CENTROCCIDENTAL,CAFE,FLOR DE ARAGUA,"$7,01",mayo
CENTROCCIDENTAL,CAFE,FLOR DE ARAGUA,"$7,09",junio
CENTROCCIDENTAL,CAFE,FLOR DE ARAGUA,"$6,91",julio
CENTROCCIDENTAL,CAFE,FLOR DE ARAGUA,"$7,37",agosto
CENTROCCIDENTAL,CAFE,FLOR DE ARAUCA,"$4,96",enero
CENTROCCIDENTAL,CAFE,FLOR DE ARAUCA,"$4,97",febrero
CENTROCCIDENTAL,CAFE,FLOR DE ARAUCA,"$5,07",marzo
CENTROCCIDENTAL,CAFE,FLOR DE ARAUCA,"$6,36",abril
CENTROCCIDENTAL,CAFE,FLOR DE ARAUCA,"$7,28",mayo
CENTROCCIDENTAL,CAFE,FLOR DE ARAUCA,"$7,24",junio
CENTROCCIDENTAL,CAFE,FLOR DE ARAUCA,"$7,34",julio
CENTROCCIDENTAL,CAFE,FLOR DE ARAUCA,"$7,18",agosto
CENTROCCIDENTAL,CAFE,FLOR DE ARAUCA,"$7,21",septiembre
CENTROCCIDENTAL,CAFE,FLOR DE PATRIA,"$4,69",febrero
CENTROCCIDENTAL,CAFE,FLOR DE PATRIA,"$4,95",marzo
CENTROCCIDENTAL,CAFE,FLOR DE PATRIA,"$6,00",abril
CENTROCCIDENTAL,CAFE,FLOR DE PATRIA,"$6,54",mayo
CENTROCCIDENTAL,CAFE,FLOR DE PATRIA,"$6,85",junio
CENTROCCIDENTAL,CAFE,FLOR DE PATRIA,"$6,54",julio
CENTROCCIDENTAL,CAFE,FLOR DE PATRIA,"$6,24",agosto
CENTROCCIDENTAL,CAFE,FLOR DE PATRIA,"$6,45",septiembre
CENTROCCIDENTAL,CAFE,FRONTINO,"$5,83",mayo
CENTROCCIDENTAL,CAFE,FRONTINO,"$6,53",junio
CENTROCCIDENTAL,CAFE,GRANO DE ORO,"$4,55",febrero
CENTROCCIDENTAL,CAFE,GRANO DE ORO,"$6,44",julio
CENTROCCIDENTAL,CAFE,GRANO DE ORO,"$6,32",agosto
CENTROCCIDENTAL,CAFE,GRANO ROJO,"$3,89",marzo
CENTROCCIDENTAL,CAFE,GRANO ROJO,"$5,15",abril
CENTROCCIDENTAL,CAFE,GRANO ROJO,"$5,55",mayo
CENTROCCIDENTAL,CAFE,GRANO ROJO,"$5,97",junio
CENTROCCIDENTAL,CAFE,GRANO ROJO,"$5,35",julio
CENTROCCIDENTAL,CAFE,GRANO ROJO,"$6,07",agosto
CENTROCCIDENTAL,CAFE,IMPERIAL,"$8,44",abril
CENTROCCIDENTAL,CAFE,IMPERIAL,"$11,37",mayo
CENTROCCIDENTAL,CAFE,IMPERIAL,"$7,89",junio
CENTROCCIDENTAL,CAFE,IMPERIAL,"$8,45",julio
CENTROCCIDENTAL,CAFE,JP,"$4,55",enero
CENTROCCIDENTAL,CAFE,JP,"$4,55",febrero
CENTROCCIDENTAL,CAFE,JP,"$5,05",marzo
CENTROCCIDENTAL,CAFE,JP,"$5,96",abril
CENTROCCIDENTAL,CAFE,JP,"$6,71",mayo
CENTROCCIDENTAL,CAFE,JP,"$6,92",junio
CENTROCCIDENTAL,CAFE,JP,"$6,85",julio
CENTROCCIDENTAL,CAFE,JP,"$6,80",agosto
CENTROCCIDENTAL,CAFE,JP,"$6,62",septiembre
CENTROCCIDENTAL,CAFE,LA CIMA,"$4,97",enero
CENTROCCIDENTAL,CAFE,LA CIMA,"$4,86",febrero
CENTROCCIDENTAL,CAFE,LA CIMA,"$4,99",marzo
CENTROCCIDENTAL,CAFE,LA CIMA,"$6,10",abril
CENTROCCIDENTAL,CAFE,LA CIMA,"$6,80",mayo
CENTROCCIDENTAL,CAFE,LA CIMA,"$7,16",junio
CENTROCCIDENTAL,CAFE,LA CIMA,"$7,43",julio
CENTROCCIDENTAL,CAFE,LA CIMA,"$7,57",agosto
CENTROCCIDENTAL,CAFE,LA CIMA,"$7,68",septiembre
CENTROCCIDENTAL,CAFE,LA PASTOREÑA,"$5,56",mayo
CENTROCCIDENTAL,CAFE,LA PASTOREÑA,"$7,26",julio
CENTROCCIDENTAL,CAFE,LA PASTOREÑA,"$5,62",septiembre
CENTROCCIDENTAL,CAFE,LA PROTECTORA,"$4,48",enero
CENTROCCIDENTAL,CAFE,LA PROTECTORA,"$4,83",febrero
CENTROCCIDENTAL,CAFE,LA PROTECTORA,"$4,88",marzo
CENTROCCIDENTAL,CAFE,LA PROTECTORA,"$6,05",abril
CENTROCCIDENTAL,CAFE,LA PROTECTORA,"$6,71",mayo
CENTROCCIDENTAL,CAFE,LA PROTECTORA,"$6,60",junio
CENTROCCIDENTAL,CAFE,LA PROTECTORA,"$6,70",julio
CENTROCCIDENTAL,CAFE,LA PROTECTORA,"$6,89",agosto
CENTROCCIDENTAL,CAFE,LA PROTECTORA,"$7,01",septiembre
CENTROCCIDENTAL,CAFE,MADRID,"$5,93",enero
CENTROCCIDENTAL,CAFE,MADRID,"$5,32",febrero
CENTROCCIDENTAL,CAFE,MADRID,"$5,63",marzo
CENTROCCIDENTAL,CAFE,MADRID,"$5,73",abril
CENTROCCIDENTAL,CAFE,MADRID,"$7,16",mayo
CENTROCCIDENTAL,CAFE,MADRID,"$7,40",junio
CENTROCCIDENTAL,CAFE,MADRID,"$7,13",julio
CENTROCCIDENTAL,CAFE,MADRID,"$7,31",agosto
CENTROCCIDENTAL,CAFE,MADRID,"$7,06",septiembre
CENTROCCIDENTAL,CAFE,MORAN,"$5,48",mayo
CENTROCCIDENTAL,CAFE,MORAN,"$6,28",junio
CENTROCCIDENTAL,CAFE,MORAN,"$5,46",julio
CENTROCCIDENTAL,CAFE,MORAN,"$6,60",agosto
CENTROCCIDENTAL,CAFE,OSOLE,"$5,87",marzo
CENTROCCIDENTAL,CAFE,OSOLE,"$6,23",abril
CENTROCCIDENTAL,CAFE,OSOLE,"$5,60",mayo
CENTROCCIDENTAL,CAFE,OSOLE,"$7,15",junio
CENTROCCIDENTAL,CAFE,OSOLE,"$5,91",julio
CENTROCCIDENTAL,CAFE,OSOLE,"$6,40",agosto
CENTROCCIDENTAL,CAFE,OSOLE,"$8,00",septiembre
CENTROCCIDENTAL,CAFE,PALERMO,"$5,25",junio
CENTROCCIDENTAL,CAFE,PALERMO,"$5,25",julio
CENTROCCIDENTAL,CAFE,PATRIA,"$5,83",julio
CENTROCCIDENTAL,CAFE,PETRA,"$6,98",junio
CENTROCCIDENTAL,CAFE,PROPATRIA,"$4,21",abril
CENTROCCIDENTAL,CAFE,PROPATRIA,"$7,19",julio
CENTROCCIDENTAL,CAFE,PROPATRIA,"$5,97",agosto
CENTROCCIDENTAL,CAFE,SAN ANTONIO,"$9,00",junio
CENTROCCIDENTAL,CAFE,SAN DOMINGO,"$4,68",enero
CENTROCCIDENTAL,CAFE,SAN DOMINGO,"$4,68",febrero
CENTROCCIDENTAL,CAFE,SAN DOMINGO,"$8,23",agosto
CENTROCCIDENTAL,CAFE,SAN SALVADOR,"$4,99",enero
CENTROCCIDENTAL,CAFE,SAN SALVADOR,"$4,82",febrero
CENTROCCIDENTAL,CAFE,SAN SALVADOR,"$4,73",marzo
CENTROCCIDENTAL,CAFE,SAN SALVADOR,"$6,40",abril
CENTROCCIDENTAL,CAFE,SAN SALVADOR,"$7,18",mayo
CENTROCCIDENTAL,CAFE,SAN SALVADOR,"$7,07",junio
CENTROCCIDENTAL,CAFE,SAN SALVADOR,"$7,35",julio
CENTROCCIDENTAL,CAFE,SAN SALVADOR,"$7,30",agosto
CENTROCCIDENTAL,CAFE,SAN SALVADOR,"$7,70",septiembre
CENTROCCIDENTAL,CAFE,SELLO ROJO,"$5,68",febrero
CENTROCCIDENTAL,CAFE,SELLO ROJO,"$6,90",marzo
CENTROCCIDENTAL,CAFE,SELLO ROJO,"$7,90",abril
CENTROCCIDENTAL,CAFE,SELLO ROJO,"$9,69",mayo
CENTROCCIDENTAL,CAFE,SELLO ROJO,"$9,45",junio
CENTROCCIDENTAL,CAFE,SELLO ROJO,"$8,35",julio
CENTROCCIDENTAL,CAFE,SELLO ROJO,"$9,30",agosto
CENTROCCIDENTAL,CAFE,SERRA,"$5,70",mayo
CENTROCCIDENTAL,CAFE,TIGO,"$4,71",enero
CENTROCCIDENTAL,CAFE,TIGO,"$4,82",febrero
CENTROCCIDENTAL,CAFE,TIGO,"$4,85",marzo
CENTROCCIDENTAL,CAFE,TIGO,"$5,08",abril
CENTROCCIDENTAL,CAFE,TIGO,"$5,81",agosto
CENTROCCIDENTAL,CAFE,VENEZUELA,"$7,41",junio
CENTROCCIDENTAL,CAFE,VENEZUELA,"$6,37",julio
CENTROCCIDENTAL,CAFE,VENEZUELA,"$7,41",agosto
CENTROCCIDENTAL,CALABACIN,NO TIENE,"$0,83",enero
CENTROCCIDENTAL,CALABACIN,NO TIENE,"$1,05",febrero
CENTROCCIDENTAL,CALABACIN,NO TIENE,"$0,89",marzo
CENTROCCIDENTAL,CALABACIN,NO TIENE,"$0,76",abril
CENTROCCIDENTAL,CALABACIN,NO TIENE,"$1,02",mayo
CENTROCCIDENTAL,CALABACIN,NO TIENE,"$1,28",junio
CENTROCCIDENTAL,CALABACIN,NO TIENE,"$1,34",julio
CENTROCCIDENTAL,CALABACIN,NO TIENE,"$0,90",agosto
CENTROCCIDENTAL,CALABACIN,NO TIENE,"$0,86",septiembre
CENTROCCIDENTAL,CAMBUR,NO TIENE,"$0,64",enero
CENTROCCIDENTAL,CAMBUR,NO TIENE,"$0,72",febrero
CENTROCCIDENTAL,CAMBUR,NO TIENE,"$0,73",marzo
CENTROCCIDENTAL,CAMBUR,NO TIENE,"$0,71",abril
CENTROCCIDENTAL,CAMBUR,NO TIENE,"$0,70",mayo
CENTROCCIDENTAL,CAMBUR,NO TIENE,"$0,79",junio
CENTROCCIDENTAL,CAMBUR,NO TIENE,"$0,79",julio
CENTROCCIDENTAL,CAMBUR,NO TIENE,"$0,75",agosto
CENTROCCIDENTAL,CAMBUR,NO TIENE,"$0,78",septiembre
CENTROCCIDENTAL,CARAOTAS,A GRANEL,"$2,27",enero
CENTROCCIDENTAL,CARAOTAS,A GRANEL,"$2,41",febrero
CENTROCCIDENTAL,CARAOTAS,A GRANEL,"$2,61",marzo
CENTROCCIDENTAL,CARAOTAS,A GRANEL,"$2,66",abril
CENTROCCIDENTAL,CARAOTAS,A GRANEL,"$2,74",mayo
CENTROCCIDENTAL,CARAOTAS,A GRANEL,"$2,61",junio
CENTROCCIDENTAL,CARAOTAS,A GRANEL,"$2,38",julio
CENTROCCIDENTAL,CARAOTAS,A GRANEL,"$2,37",agosto
CENTROCCIDENTAL,CARAOTAS,A GRANEL,"$2,67",septiembre
CENTROCCIDENTAL,CARAOTAS,ALVARIGUA,"$3,02",enero
CENTROCCIDENTAL,CARAOTAS,ALVARIGUA,"$3,27",febrero
CENTROCCIDENTAL,CARAOTAS,ALVARIGUA,"$3,34",marzo
CENTROCCIDENTAL,CARAOTAS,ALVARIGUA,"$3,50",abril
CENTROCCIDENTAL,CARAOTAS,ALVARIGUA,"$3,06",mayo
CENTROCCIDENTAL,CARAOTAS,ALVARIGUA,"$3,10",junio
CENTROCCIDENTAL,CARAOTAS,ALVARIGUA,"$3,04",julio
CENTROCCIDENTAL,CARAOTAS,ALVARIGUA,"$3,00",agosto
CENTROCCIDENTAL,CARAOTAS,ALVARIGUA,"$2,98",septiembre
CENTROCCIDENTAL,CARAOTAS,AMANECER,"$3,10",enero
CENTROCCIDENTAL,CARAOTAS,AMANECER,"$3,08",febrero
CENTROCCIDENTAL,CARAOTAS,AMANECER,"$3,14",marzo
CENTROCCIDENTAL,CARAOTAS,AMANECER,"$3,27",abril
CENTROCCIDENTAL,CARAOTAS,AMANECER,"$3,29",mayo
CENTROCCIDENTAL,CARAOTAS,AMANECER,"$3,27",junio
CENTROCCIDENTAL,CARAOTAS,AMANECER,"$3,13",julio
CENTROCCIDENTAL,CARAOTAS,AMANECER,"$3,07",agosto
CENTROCCIDENTAL,CARAOTAS,AMANECER,"$3,11",septiembre
CENTROCCIDENTAL,CARAOTAS,D VITA,"$3,45",enero
CENTROCCIDENTAL,CARAOTAS,D VITA,"$2,82",febrero
CENTROCCIDENTAL,CARAOTAS,D VITA,"$2,50",marzo
CENTROCCIDENTAL,CARAOTAS,D VITA,"$2,53",abril
CENTROCCIDENTAL,CARAOTAS,D VITA,"$3,30",mayo
CENTROCCIDENTAL,CARAOTAS,D VITA,"$2,71",junio
CENTROCCIDENTAL,CARAOTAS,D VITA,"$2,74",julio
CENTROCCIDENTAL,CARAOTAS,D VITA,"$2,48",agosto
CENTROCCIDENTAL,CARAOTAS,DEL CAMPO,"$2,36",mayo
CENTROCCIDENTAL,CARAOTAS,DEL CAMPO,"$2,74",julio
CENTROCCIDENTAL,CARAOTAS,DEL CAMPO,"$3,50",septiembre
CENTROCCIDENTAL,CARAOTAS,DEL COSTAL,"$4,66",junio
CENTROCCIDENTAL,CARAOTAS,DEL COSTAL,"$2,94",agosto
CENTROCCIDENTAL,CARAOTAS,DOÑA ALICIA,"$3,40",enero
CENTROCCIDENTAL,CARAOTAS,DOÑA ALICIA,"$3,35",febrero
CENTROCCIDENTAL,CARAOTAS,DOÑA ALICIA,"$3,14",marzo
CENTROCCIDENTAL,CARAOTAS,DOÑA ALICIA,"$3,53",abril
CENTROCCIDENTAL,CARAOTAS,DOÑA ALICIA,"$3,30",mayo
CENTROCCIDENTAL,CARAOTAS,DOÑA ALICIA,"$3,24",junio
CENTROCCIDENTAL,CARAOTAS,DOÑA ALICIA,"$3,00",julio
CENTROCCIDENTAL,CARAOTAS,DOÑA ALICIA,"$3,18",agosto
CENTROCCIDENTAL,CARAOTAS,DOÑA ALICIA,"$3,13",septiembre
CENTROCCIDENTAL,CARAOTAS,EL MAIZAL,"$2,22",febrero
CENTROCCIDENTAL,CARAOTAS,EL MAIZAL,"$3,42",abril
CENTROCCIDENTAL,CARAOTAS,EL MAIZAL,"$2,97",mayo
CENTROCCIDENTAL,CARAOTAS,EL MAIZAL,"$3,52",junio
CENTROCCIDENTAL,CARAOTAS,EL MAIZAL,"$2,99",julio
CENTROCCIDENTAL,CARAOTAS,EL MAIZAL,"$2,70",agosto
CENTROCCIDENTAL,CARAOTAS,EL MAIZAL,"$2,85",septiembre
CENTROCCIDENTAL,CARAOTAS,EL MAIZALITO,"$2,86",enero
CENTROCCIDENTAL,CARAOTAS,EL MAIZALITO,"$2,89",febrero
CENTROCCIDENTAL,CARAOTAS,EL MAIZALITO,"$2,90",marzo
CENTROCCIDENTAL,CARAOTAS,EL MAIZALITO,"$2,78",abril
CENTROCCIDENTAL,CARAOTAS,EL MAIZALITO,"$2,84",mayo
CENTROCCIDENTAL,CARAOTAS,EL MAIZALITO,"$2,87",junio
CENTROCCIDENTAL,CARAOTAS,EL MAIZALITO,"$2,84",julio
CENTROCCIDENTAL,CARAOTAS,EL MAIZALITO,"$2,85",agosto
CENTROCCIDENTAL,CARAOTAS,EL MAIZALITO,"$2,91",septiembre
CENTROCCIDENTAL,CARAOTAS,ELEGANCIA,"$3,48",febrero
CENTROCCIDENTAL,CARAOTAS,ELEGANCIA,"$2,40",marzo
CENTROCCIDENTAL,CARAOTAS,ELEGANCIA,"$2,12",abril
CENTROCCIDENTAL,CARAOTAS,ELEGANCIA,"$2,88",mayo
CENTROCCIDENTAL,CARAOTAS,ELEGANCIA,"$1,71",junio
CENTROCCIDENTAL,CARAOTAS,ELEGANCIA,"$3,37",julio
CENTROCCIDENTAL,CARAOTAS,ELEGANCIA,"$1,94",agosto
CENTROCCIDENTAL,CARAOTAS,GABI,"$1,43",enero
CENTROCCIDENTAL,CARAOTAS,GABI,"$3,22",junio
CENTROCCIDENTAL,CARAOTAS,GABI,"$2,86",julio
CENTROCCIDENTAL,CARAOTAS,GABI,"$2,90",agosto
CENTROCCIDENTAL,CARAOTAS,GLORIA,"$2,33",enero
CENTROCCIDENTAL,CARAOTAS,GLORIA,"$2,80",febrero
CENTROCCIDENTAL,CARAOTAS,GLORIA,"$2,80",marzo
CENTROCCIDENTAL,CARAOTAS,GLORIA,"$2,83",mayo
CENTROCCIDENTAL,CARAOTAS,GLORIA,"$2,57",junio
CENTROCCIDENTAL,CARAOTAS,GLORIA,"$2,61",julio
CENTROCCIDENTAL,CARAOTAS,GLORIA,"$2,78",agosto
CENTROCCIDENTAL,CARAOTAS,GRANAL,"$2,58",agosto
CENTROCCIDENTAL,CARAOTAS,GRAVENCA,"$3,40",junio
CENTROCCIDENTAL,CARAOTAS,GRAVENCA,"$3,40",julio
CENTROCCIDENTAL,CARAOTAS,LA LUCHA,"$3,48",abril
